timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:13:54.265718+00:00,old,63,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=63&build=old,0,True,200,193.124.56.249,192.168.0.136,57345,0.019,0.875,150.499,484.653,489.761,1048576,2163560.0,1,1.1,
2026-07-29T10:13:54.567073+00:00,old,64,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=64&build=old,0,True,200,193.124.56.249,192.168.0.136,57347,0.018,1.232,144.427,144.731,150.688,1024,7075.0,1,1.1,
2026-07-29T10:13:55.438962+00:00,old,65,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=65&build=old,0,True,200,193.124.56.249,192.168.0.136,57349,0.019,0.907,199.482,715.73,721.254,1048576,1465044.0,1,1.1,
2026-07-29T10:13:56.374157+00:00,old,66,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=66&build=old,0,True,200,193.124.56.249,192.168.0.136,57351,0.028,19.524,163.961,779.825,785.588,8388608,10757039.0,1,1.1,
2026-07-29T10:13:56.723789+00:00,old,67,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=67&build=old,0,True,200,193.124.56.249,192.168.0.136,57353,0.019,1.037,194.108,194.144,198.783,1024,5274.0,1,1.1,
2026-07-29T10:13:57.603125+00:00,old,68,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=68&build=old,0,True,200,193.124.56.249,192.168.0.136,57355,0.018,0.962,139.986,722.87,728.398,8388608,11604587.0,1,1.1,
2026-07-29T10:13:57.898556+00:00,old,69,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=69&build=old,0,True,200,193.124.56.249,192.168.0.136,57357,0.018,1.259,139.028,139.066,145.185,1024,7363.0,1,1.1,
2026-07-29T10:13:58.527505+00:00,old,70,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=70&build=old,0,True,200,193.124.56.249,192.168.0.136,57359,0.028,21.926,158.541,472.086,477.77,1048576,2221154.0,1,1.1,
2026-07-29T10:13:58.979809+00:00,old,71,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=71&build=old,0,True,200,193.124.56.249,192.168.0.136,57361,0.028,22.998,163.269,294.641,301.595,65536,222426.0,1,1.1,
2026-07-29T10:13:59.636998+00:00,old,72,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=72&build=old,0,True,200,193.124.56.249,192.168.0.136,57363,0.026,20.223,162.546,500.7,506.674,1048576,2094220.0,1,1.1,
2026-07-29T10:13:59.948679+00:00,old,73,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=73&build=old,0,True,200,193.124.56.249,192.168.0.136,57365,0.018,13.685,150.379,155.287,160.496,1024,6594.0,1,1.1,
2026-07-29T10:14:00.259982+00:00,old,74,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=74&build=old,0,True,200,193.124.56.249,192.168.0.136,57367,0.018,1.258,155.508,155.546,160.754,1024,6583.0,1,1.1,
2026-07-29T10:14:00.558793+00:00,old,75,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=75&build=old,0,True,200,193.124.56.249,192.168.0.136,57369,0.018,1.128,143.26,143.327,148.041,1024,7144.0,1,1.1,
2026-07-29T10:14:01.479448+00:00,old,76,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=76&build=old,0,True,200,193.124.56.249,192.168.0.136,57371,0.017,20.446,164.454,765.989,770.89,8388608,10951342.0,1,1.1,
2026-07-29T10:14:02.331693+00:00,old,77,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=77&build=old,0,True,200,193.124.56.249,192.168.0.136,57373,0.027,18.91,154.701,694.57,701.001,8388608,12077411.0,1,1.1,
2026-07-29T10:14:02.959122+00:00,old,78,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=78&build=old,0,True,200,193.124.56.249,192.168.0.136,57375,0.027,14.976,150.63,470.283,476.818,1048576,2229670.0,1,1.1,
2026-07-29T10:14:04.133245+00:00,old,79,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=79&build=old,0,True,200,193.124.56.249,192.168.0.136,57377,0.019,21.617,216.164,1018.562,1023.548,8388608,8235736.0,1,1.1,
