timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:16:12.268249+00:00,candidate,37,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=37&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57669,0.027,22.333,219.246,219.953,227.044,1024,4655.0,1,1.1,
2026-07-29T10:16:13.139865+00:00,candidate,38,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=38&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57671,0.028,17.882,209.301,713.141,719.855,1048576,1470362.0,1,1.1,
2026-07-29T10:16:13.578589+00:00,candidate,39,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=39&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57673,0.017,11.351,153.179,283.878,288.823,65536,230859.0,1,1.1,
2026-07-29T10:16:14.237798+00:00,candidate,40,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=40&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57675,0.018,24.632,157.619,502.581,508.152,1048576,2086382.0,1,1.1,
2026-07-29T10:16:14.912057+00:00,candidate,41,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=41&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57677,0.018,18.372,156.507,518.547,523.365,1048576,2022142.0,1,1.1,
2026-07-29T10:16:15.812630+00:00,candidate,42,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=42&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57679,0.018,25.2,219.721,744.529,749.676,1048576,1408374.0,1,1.1,
2026-07-29T10:16:16.327123+00:00,candidate,43,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=43&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57681,0.018,21.406,170.483,359.409,364.562,65536,182343.0,1,1.1,
2026-07-29T10:16:16.957204+00:00,candidate,44,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=44&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57683,0.019,0.977,140.389,474.315,479.394,1048576,2210716.0,1,1.1,
2026-07-29T10:16:17.386788+00:00,candidate,45,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=45&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57689,0.02,0.885,145.029,273.734,278.634,65536,239414.0,1,1.1,
2026-07-29T10:16:18.313654+00:00,candidate,46,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=46&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57691,0.02,1.005,149.43,771.182,775.92,8388608,10877598.0,1,1.1,
